,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50,all_greenspace_area_under2.5km,crosses_highway_under2.5km
2154,6.0,5.5,7150.0,8568.0,2010.0,0.0,0.2787594067351411,2273.1971410263795,2.2072931278584456,1.2134505908612856,3.0531732514147323,2.186129257862643,3.11254974508386,1.3163828017307424,0,1,0,1369992.792792793,7781643.705305062,False
2155,3.0,3.5,1519.0,4671.0,1948.0,0.0,0.1763735493034689,7170312.5161903305,1.5008649993952194,0.7696356717693621,3.86769910571436,1.5655986296847102,1.4376651006487495,0.6730666637436679,0,1,0,1369992.792792793,8291851.195327423,False
2156,4.0,2.5,2296.0,4300.0,1921.0,0.0,0.0858599924610799,7099.016361622198,1.8863529513607449,0.3982713903418307,3.07526684479225,2.6609939478965856,0.4564779849130773,0.1606388772385772,0,1,0,1673411.7843137255,8472156.548249954,False
2157,3.0,1.5,2206.0,5375.0,1925.0,0.0,0.3204170975373816,36626.18740603808,1.8166750371026528,0.8372243883777174,2.905072717551977,1.79628737975236,3.2718589485407694,0.950914473690898,0,1,0,1369992.792792793,7760843.440516714,False
2158,4.0,3.5,2654.0,2400.0,1923.0,0.0,0.0910977076464843,460179.86310639686,1.359325144698673,0.1576459380879746,3.93587582710882,2.22656692504881,0.5811024122353993,1.0563728419489828,0,1,0,1133000.2345679011,8322853.996716592,False
2159,4.0,4.0,3778.0,4897.0,1937.0,0.0,0.0285865125934541,7170312.5161903305,2.1912846516448097,0.3841922900494239,2.9937837103430325,2.6258828269934558,0.9146339399728056,1.1518181048398417,0,1,0,1369992.792792793,8419091.786658898,False
2160,4.0,3.5,3765.0,5293.0,1926.0,0.0,0.1524716381104996,752.7243973393051,1.6044823789113276,0.3561048636012993,2.0855732404613865,1.8180627038997552,0.6422619796675477,1.101777986120885,0,1,0,1133000.2345679011,9258031.086520197,False
2161,4.0,3.5,3724.0,6999.0,1949.0,0.0,0.0269010076401995,85516.19766601734,2.698809448526589,1.7252696745267655,3.5476550690656987,2.6792383124425605,3.327547592862812,1.836453951639889,0,1,0,1369992.792792793,7603849.657327776,False
2162,4.0,2.5,2279.0,4000.0,1917.0,0.0,0.0751954564246645,7099.016361622198,1.7251547626141024,0.4166033400461881,3.082249934533801,2.514067288997269,0.2995829523914075,0.182280795224063,0,1,0,1369992.792792793,8483669.173382953,False
2163,4.0,3.0,2865.0,3678.0,1951.0,0.0,0.3905912258148661,36626.18740603808,2.16355257087516,0.7960768109695505,2.4698465776779885,2.1384491514057573,2.508227730567827,1.242402561788968,0,1,0,1369992.792792793,8349933.371595252,False
2164,3.0,2.5,2775.0,9455.0,1935.0,0.0,0.0315917833572476,36626.18740603808,1.6983628730305214,0.6968337524433537,2.556959423136306,1.6750648680076237,3.000227366005838,0.7763098363469433,0,1,0,1369992.792792793,7879289.198915431,False
2165,3.0,3.5,1825.0,1696.0,2018.0,0.0,0.3667357396656892,68207.7328920303,0.935971331762714,0.2400414203930087,4.282510234798931,1.8231258440413105,0.4551742992085691,0.6878018286490996,0,0,1,1369992.792792793,8268885.799261257,False
2166,4.0,5.5,3985.0,6383.0,1934.0,0.0,0.3809714061441942,36626.18740603808,1.8080076868530424,0.3138996018865513,1.9633448749283116,1.781491449500566,2.4137821680465,0.9526979238033644,0,1,0,1369992.792792793,8384295.268665135,False
2167,4.0,3.5,2707.0,3032.0,1928.0,0.0,0.0529036501734358,537.0074538446497,1.3443769620045167,0.3413881960700182,2.5178601201808197,1.321905399381951,3.2215652276939566,0.4413095203181196,0,1,0,1696862.7647058824,7883850.499649238,False
2168,2.0,2.0,1592.0,6209.0,1951.0,0.0,0.1002317766469934,37100.97290262906,2.194193497769323,0.5381767129974735,2.0900001089320286,2.308002567126083,2.020402329737625,1.3410864773646616,0,1,0,1369992.792792793,8412667.53404179,False
2169,6.0,3.5,3900.0,3778.0,1927.0,0.0,0.1755485122772371,36626.18740603808,1.5391655171355307,0.6171777982524772,2.192492582087035,1.5136384222890091,2.795484249040471,0.6329488839015455,0,1,0,1133000.2345679011,7883104.897435633,False
2170,5.0,3.5,2891.0,4054.0,1941.0,0.0,0.3293923148220841,36626.18740603808,2.149094260403165,0.8982432544499022,2.573927150344628,2.124574493309954,2.623871566521349,1.222573998140488,0,1,0,1369992.792792793,8319330.842074351,False
2171,4.0,2.0,2384.0,2600.0,1925.0,0.0,0.1622019151893128,460179.86310639686,1.2616522665710883,0.3235297860077986,4.08836240389249,2.21797845540796,0.4208147226183484,1.0685797891804645,0,0,1,1369992.792792793,8320073.322124373,False
2172,4.0,3.0,2412.0,1656.0,1936.0,0.0,0.1864958588061222,12112.90853428794,1.4940040445757647,0.3036588933681372,3.690027338852132,2.0489221069670043,0.9850797787679167,0.897397985034181,0,0,1,1133000.2345679011,8332719.318265291,False
2173,5.0,2.0,2511.0,3278.0,1910.0,0.0,0.1414322034185252,888.720331085322,2.027781016822383,0.4573361544664346,3.4349748206476365,2.902337490034031,0.6988870478977289,0.530468756801264,0,0,1,1369992.792792793,8373494.713621841,False
