,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50,all_greenspace_area_under2.5km,crosses_highway_under2.5km
1705,-0.5,-0.5,-0.3766851704996035,-0.2957074721780604,-0.5528455284552846,1.3978282329713723,-0.4046249899854615,-0.1930742763468854,-0.5277547799916004,-0.23464602835068724,-0.6238382200004743,0.1610024445246857,-0.6271762103721872,-0.3054979934624295,1,0,0,-0.2611413113712873,1.5111640549697567,False
2302,0.0,-0.25,-0.025376685170499604,0.4502384737678855,0.04878048780487805,-0.2527147087857848,1.739132011665558,0.3892792025039469,0.08806417417827861,0.48789722885746684,0.9071454470654007,1.6909155952751378,1.4652642062106527,0.4920046201751859,0,0,1,-0.34789332288466573,-0.681730644380081,False
245,-1.0,-0.5,-0.6447264076130056,-0.2957074721780604,-0.16260162601626016,0.4067127344521224,0.5791220157743145,-0.18155089584018713,-0.5461831528580675,0.16033961730767174,-0.853157473893458,-0.5073328127274966,-0.35755022415805654,-0.5010958572829395,1,0,0,1.9094842533545189,0.5799304101646576,True
784,-1.0,-0.5,-0.44805709754163364,-0.2957074721780604,1.1869918699186992,0.7502467917077986,-0.6941383605566528,-0.19643883998426456,-0.4718465906064488,1.6687577795587916,0.6928786619061434,-0.6226102671592064,0.00589929219072379,-0.16830954341496884,1,0,0,0.6521066771153343,-0.45098163333504854,False
1409,-0.5,0.25,-0.0761300555114988,0.12114467408585056,-0.8130081300813008,-0.2527147087857848,0.10448985053115396,-0.18954744133821855,-0.704367140259919,-0.2806436513002942,-0.586326128323048,-0.6408376267201241,-0.5267415056205472,-0.6138681403715657,0,0,1,-1.067535424530065,0.5552662251591969,False
154,1.0,1.25,3.0650277557494054,2.1971383147853736,0.8780487804878049,-0.2527147087857848,0.2887770794283379,-0.12796355184841024,0.5246088032914659,3.2979116789051837,0.5566572872429119,1.6685970676266575,1.5790231822330356,1.6778868524888508,0,1,0,1.4906208679755013,-0.5916826097398995,True
1686,-0.5,0.25,0.1879460745440127,-0.2957074721780604,-0.45528455284552843,2.3395853899308983,-0.43164151305378073,21.775341875114588,-0.12460661526093085,0.05859689921528241,-0.7572387938273545,-0.2670436500120809,-0.3098451263842408,0.48863527091599757,1,0,0,-0.2611413113712873,1.8517950529975542,False
625,-0.5,0.0,-0.020618556701030927,-0.2957074721780604,0.9105691056910569,1.4886475814412636,-0.4693922559449074,-0.020693612274781992,-0.051959339383997466,1.9307887386421871,0.5849097404175186,-0.5472812217294455,-0.5595295133092469,-0.6121956247961821,1,0,0,-0.6460263602510663,-0.3339787430802953,False
2259,0.5,0.75,0.3068992862807296,0.20063593004769475,-0.22764227642276422,-0.2527147087857848,-0.5807744914338979,0.45529821831545314,0.19822328323472013,-0.6703513077565552,0.4321052887065892,0.9691076918216266,0.9493737340502881,-0.721506979803372,0,0,1,-0.21053660035639496,0.448243627262168,False
1346,0.0,0.0,-0.2854877081681205,0.3220985691573927,-0.04878048780487805,-0.2527147087857848,0.06912739601624085,-0.040772673481118404,-0.367973334842211,0.17869966147649136,1.8812595248756023,1.2254847242455076,0.38793290973343575,4.441815026381097,0,1,0,0.33428057405646094,0.28254227449167535,True
