,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,closest_greenspace_direct,closest_greenspace_area,all_greenspace_area_under1km,closest_metro_direct,closest_school_direct,closest_college_direct,closest_shop_direct,closest_tourism_direct,closest_leisure_direct,PROPERTY TYPE_Condo/Co-op,PROPERTY TYPE_Single Family Residential,PROPERTY TYPE_Townhouse,TARGET_ENCODED_PRICE_50
424,2.0,2.5,1832.0,0.0,2010.0,738.0,0.1027578359731428,362.1149981538765,323032.25268289354,0.4866405719899174,0.5195839380742274,0.49476802159016064,0.6141304629976219,0.228387549372226,0.21110200293892817,1,0,0,848407.1428571428
425,3.0,2.5,2064.0,0.0,1981.0,1494.0,0.1343500629553758,1311.6798051697842,1776617.864734232,0.6096694757074723,1.0703556034525947,1.0476614542521263,0.4748560434939064,0.31422535143384434,0.3921480274560225,1,0,0,848407.1428571428
426,1.0,1.0,728.0,0.0,1964.0,700.0,0.1314264044734497,113743.53148072009,1765303.892230576,0.7386881656194486,1.0914586748182484,1.0734331593907622,0.6060924311033751,0.3278364907986755,0.517709789594042,1,0,0,848407.1428571428
427,1.0,1.5,887.0,0.0,2006.0,512.0,0.0846811448340489,11956.865900043163,139866.4121973879,0.4375197259677781,0.4656045206659879,0.5053795230057896,1.3346204590576765,0.34897560244579295,0.3717124800314237,1,0,0,792921.9140625
428,2.0,2.0,1044.0,0.0,1983.0,921.0,0.1644909780742784,2227.249603940407,248715.6757727099,0.284975300950823,0.3104562872989966,0.3240280436259373,1.0187968705427723,0.1492877964449173,0.3633624370670729,1,0,0,792921.9140625
429,1.0,1.0,675.0000000000001,0.0,2005.0,443.0,0.1364810686876355,3685.41289253952,87086.69023227529,0.14953257331210812,0.5164358420791144,0.8477351739701888,1.795973046160045,0.21402591165818807,0.040755040574331214,1,0,0,792921.9140625
430,2.0,1.0,783.0,0.0,1947.0,485.0,0.0731453937231814,2240.723645761609,1337187.6840717131,0.7285549492419832,0.8841968575421165,0.8647679191021065,0.5403778104845643,0.4769726076897237,0.4224889145511138,1,0,0,848407.1428571428
431,2.0,2.0,1006.0,0.0,2006.0,645.0,0.1372935138718846,4095.2969750557095,84859.44062833488,0.15634354311165366,0.5082509454441234,0.8620526063165028,1.7835466546367449,0.196324826450768,0.0658310482052128,1,0,0,792921.9140625
432,1.0,1.0,672.0000000000001,0.0,1947.0,425.0,0.031681446497792184,2240.723645761609,821902.3668247503,0.7214962800406505,0.8005396533267402,0.779247056966109,0.5137828680767531,0.4422044927809418,0.3871527767320681,1,0,0,848407.1428571428
433,2.0,1.0,840.0,0.0,1952.0,540.0,0.027586540328448303,113743.53148072009,1777274.6873071138,0.6833496135396684,1.1909881477585649,1.1707500084180589,0.586258603669118,0.2602077080988493,0.5200840010624395,1,0,0,848407.1428571428
434,2.0,2.0,2068.0,0.0,2002.0,1924.0,0.03574674382228961,113743.53148072009,1764018.0036872867,0.8260262194045584,1.1878270101562145,1.1727571161449335,0.7217974721545865,0.228004445425675,0.6408498988933784,1,0,0,848407.1428571428
435,1.0,1.0,675.0000000000001,0.0,2005.0,455.0,0.1364810686876355,3685.41289253952,87086.69023227529,0.14953257331210812,0.5164358420791144,0.8477351739701888,1.795973046160045,0.21402591165818807,0.040755040574331214,1,0,0,792921.9140625
436,2.0,2.5,1524.0,0.0,2006.0,1018.0,0.1372935138718846,4095.2969750557095,84859.44062833488,0.15634354311165366,0.5082509454441234,0.8620526063165028,1.7835466546367449,0.196324826450768,0.0658310482052128,1,0,0,792921.9140625
437,3.0,3.5,1593.0,0.0,1985.0,678.0,0.04920152287586349,11956.865900043163,77702.54047461122,0.44957305739176917,0.4145558800952161,0.5136455929979229,1.50335180203575,0.453762837452521,0.22780103403981683,0,0,1,792921.9140625
438,3.0,2.5,2364.0,0.0,2002.0,2112.0,0.03574674382228961,113743.53148072009,1764018.0036872867,0.8260262194045584,1.1878270101562145,1.1727571161449335,0.7217974721545865,0.228004445425675,0.6408498988933784,1,0,0,848407.1428571428
439,2.0,2.0,941.0,0.0,1996.0,553.0,0.1047924365333974,2068.779441235587,84577.52969762497,0.2067096193346306,0.1962042998490987,0.27450108059194633,1.2591464718842875,0.21451791127017006,0.08775406994954849,1,0,0,792921.9140625
440,7.0,7.0,5996.0,6295.0,2011.0,1.4210854715202004e-14,0.0777753956174795,11099.883591615597,182341.5394284228,0.6205567573250511,0.3696398861777118,1.304731608180292,1.2225396015395658,0.5650401755038315,0.4565409700351881,0,1,0,792921.9140625
441,2.0,2.0,1287.0,0.0,2005.0,714.0,0.1806993389165757,4095.2969750557095,147086.82406087534,0.2519907584801313,0.4926774689563484,0.9474955539796497,1.72507549883501,0.15937692462567915,0.0801254600403607,1,0,0,792921.9140625
442,1.0,1.0,642.0,0.0,1944.0,348.0,0.023766957792695192,17773.511350396555,135354.30281006033,1.5332925368836414,1.1343939282828803,1.8717611762582549,2.1185879876395517,1.0179472210213574,0.7949346521899766,1,0,0,792921.9140625
443,3.0,2.0,1362.0,4841.0,1942.0,1.4210854715202004e-14,0.289854908617756,397.6657422897406,150883.80466586398,0.8863011448845847,1.9808821400392742,3.3792173645614123,0.6433049331603571,0.5578713611357159,0.4462404766885443,0,1,0,646168.5833333334
444,4.0,3.0,1676.0,11030.0,1950.0,1.4210854715202004e-14,0.1999954686223031,3971.465666749282,457898.7662245558,2.998956330304047,0.933169250288582,3.277773543688326,1.171552320255345,1.147372717222946,0.5027267217523717,0,1,0,646168.5833333334
445,2.0,1.0,988.0,10888.0,1940.0,1.4210854715202004e-14,0.007509271641515991,3971.465666749282,173758.27182493464,2.926831371112321,0.8541119563718771,3.3307967742649054,1.353438524446939,1.0009126833169617,0.4054167608154755,0,1,0,646168.5833333334
446,1.0,1.0,856.0,0.0,2005.0,530.0,0.1988697386658861,287025.69621821924,999315.5492351564,3.1345891254796117,0.8690036894789991,3.1602444955528277,0.4136924879466144,1.552086130424165,1.3109817859427173,1,0,0,646168.5833333334
447,4.0,2.5,1144.0,5750.0,1964.0,1.4210854715202004e-14,0.0322534929413842,948.1981639929581,219954.8693024182,0.7650045448250885,1.069938321057197,3.9688350136792097,0.6907169771281683,0.7408180926053446,0.793408574552128,0,1,0,819897.8260869565
448,3.0,3.5,2512.0,0.0,1976.0,1737.0,0.0516786905728359,9792.301443840202,162930.14473780798,0.4621265419534833,1.89670453824277,3.4305823690952324,0.19617174593677666,0.2452154413129894,0.2123858407100508,1,0,0,819897.8260869565
449,1.0,1.0,712.0000000000001,0.0,1939.0,505.0,0.2182931944142818,27813.866101836786,56101.375288581825,2.056403973395576,1.2301988335718566,3.747217696727647,1.849280189849707,0.7173475890854075,0.6111727331453713,0,0,1,646168.5833333334
450,2.0,2.0,1150.0,0.0,2005.0,729.0,0.1988697386658861,287025.69621821924,999315.5492351564,3.1345891254796117,0.8690036894789991,3.1602444955528277,0.4136924879466144,1.552086130424165,1.3109817859427173,1,0,0,646168.5833333334
451,3.0,3.0,2000.0,7222.0,1956.0,1.4210854715202004e-14,0.1753778647651653,27813.866101836786,77748.89509257476,2.2766442151367854,1.2364343380579652,3.905190418285886,2.076714227221121,0.8667989548361956,0.6767973616691023,0,1,0,646168.5833333334
452,2.0,2.0,1150.0,0.0,2005.0,709.0,0.1988697386658861,287025.69621821924,999315.5492351564,3.1345891254796117,0.8690036894789991,3.1602444955528277,0.4136924879466144,1.552086130424165,1.3109817859427173,1,0,0,646168.5833333334
453,1.0,1.0,560.0,0.0,1965.0,652.0,0.0974339688736968,9792.301443840202,160819.52215905278,0.5957802436780237,1.960993387467493,3.4228221304117152,0.34159390169672355,0.2997426962472724,0.3310543628083328,1,0,0,819897.8260869565
454,2.0,2.0,1153.0,0.0,1989.0,843.0,0.06217207545401951,720.4847499192692,879028.8696356443,0.4429937531167187,1.1002667470212537,3.1025647250914297,0.6847270745424631,0.271001618471026,0.1823291975314174,1,0,0,819897.8260869565
455,2.0,2.0,1150.0,0.0,2005.0,715.0,0.1988697386658861,287025.69621821924,999315.5492351564,3.1345891254796117,0.8690036894789991,3.1602444955528277,0.4136924879466144,1.552086130424165,1.3109817859427173,1,0,0,646168.5833333334
456,1.0,1.0,856.0,0.0,2005.0,530.0,0.1988697386658861,287025.69621821924,999315.5492351564,3.1345891254796117,0.8690036894789991,3.1602444955528277,0.4136924879466144,1.552086130424165,1.3109817859427173,1,0,0,646168.5833333334
457,1.0,1.0,800.0,0.0,1939.0,450.0,0.2690302822374329,651.9454293173039,70579.27275048138,1.9708342075608656,1.0503083438262002,3.433879860135813,1.739959001461768,0.4177331971238399,0.3980830677287578,0,0,1,646168.5833333334
458,1.0,1.0,900.0,0.0,1965.0,808.0,0.0974339688736968,9792.301443840202,160819.52215905278,0.5957802436780237,1.960993387467493,3.4228221304117152,0.34159390169672355,0.2997426962472724,0.3310543628083328,1,0,0,819897.8260869565
459,1.0,1.0,679.0,0.0,1943.0,348.0,0.023400468913864297,17773.511350396555,135354.30281006033,1.5589741773696255,1.2363247578670675,1.810675217652288,2.245071762945538,0.9234422000321472,0.7153743334396946,1,0,0,792921.9140625
460,5.0,3.0,3032.0,6600.0,1940.0,1.4210854715202004e-14,0.1793648118396447,948.1981639929581,887810.2954943087,0.967767048319013,1.1687974702768833,4.162728861689861,0.8831213329669548,0.8849835735250625,0.9596541330320042,0,1,0,819897.8260869565
461,4.0,3.0,2600.0,6019.0,1962.0,1.4210854715202004e-14,0.0469691855619945,26088.98618406616,548901.2755418665,3.443699719909114,1.3362464564554803,3.583777748570724,1.044872530632099,1.7154261101508188,1.0707574318103836,0,1,0,646168.5833333334
462,2.0,1.0,994.0,0.0,1939.0,548.0,0.0814175360941129,651.9454293173039,70579.27275048138,2.047513375582664,0.8438371973465792,3.1527103752110435,1.79909321124684,0.12276019812174516,0.11307624038969188,0,0,1,646168.5833333334
463,1.0,1.0,800.0,0.0,1939.0,442.0,0.2306645367352724,27813.866101836786,70181.60700819164,2.060602482124806,0.9941011544930354,3.4608202819024845,1.8306459836879465,0.4250770943952772,0.3590956684862152,0,0,1,646168.5833333334
464,2.0,1.0,840.0,0.0,1939.0,463.0,0.2499446912458627,2233.256389280781,106818.7424865982,1.9857938378568785,1.2679366291328766,3.7319668448171512,1.7791711906385412,0.7152219682018183,0.6404928812853659,0,0,1,646168.5833333334
465,3.0,2.0,1515.0,0.0,1984.0,1502.0,0.1615662396794568,6590.3165977784665,876789.8677285971,0.22991096948742662,0.4808190077184646,2.921731147377632,0.1259763150947253,0.12612157561941773,0.2323620824664372,1,0,0,819897.8260869565
466,1.0,1.0,840.0,0.0,1939.0,463.0,0.2033296728095872,651.9454293173039,70579.27275048138,2.009336625149212,0.9867406121153216,3.384030166401699,1.774635777001891,0.3575899202007782,0.3435042697654662,0,0,1,646168.5833333334
467,1.0,1.0,642.0,0.0,1944.0,348.0,0.0356696435159857,16106.63432891434,135354.30281006033,1.4878463147320566,1.1605236504762315,1.8380187173356488,2.083684550981128,1.057221626427313,0.7681030611217887,1,0,0,792921.9140625
468,2.0,2.5,1594.0,0.0,1976.0,1099.0,0.0516786905728359,9792.301443840202,162930.14473780798,0.4621265419534833,1.89670453824277,3.4305823690952324,0.19617174593677666,0.2452154413129894,0.2123858407100508,1,0,0,819897.8260869565
469,1.0,1.0,800.0,0.0,1939.0,442.0,0.0720317012292144,27813.866101836786,40319.47573523212,2.2245879776357698,0.924775269322932,3.5377763904559703,1.9976195044335896,0.5057795444335914,0.3156702372982318,0,0,1,646168.5833333334
