SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-31-2024,Single Family Residential,6124 32nd Pl NW,Washington,DC,20015,1182000,3,2.0,Chevy Chase,1762,5400,1936,,671,,Sold,,,https://www.redfin.com/DC/Washington/6124-32nd-Pl-NW-20015/home/9980146,BRIGHT MLS,DCDC2138124,N,Y,38.9706796,-77.0653474
PAST SALE,May-21-2024,Single Family Residential,6319 31st Pl NW,Washington,DC,20015,1381000,4,3.0,Chevy Chase,1888,3502,1937,,731,,Sold,,,https://www.redfin.com/DC/Washington/6319-31st-Pl-NW-20015/home/9995266,BRIGHT MLS,DCDC2138596,N,Y,38.9733405,-77.0604714
PAST SALE,,Single Family Residential,5619 Western Ave NW,Washington,DC,20015,950000,4,3.5,,2447,6793,1925,,388,,,,,https://www.redfin.com/DC/Washington/5619-Western-Ave-NW-20015/home/9961796,,,N,Y,38.9653375,-77.0795379
PAST SALE,May-24-2024,Single Family Residential,5616 Western Ave,Chevy Chase,MD,20815,1495000,5,4.5,CHEVY CHASE SEC 1,3728,8100,1928,,401,,Sold,,,https://www.redfin.com/MD/Chevy-Chase/5616-Western-Ave-20815/home/10640573,BRIGHT MLS,MDMC2127348,N,Y,38.965815,-77.079889
PAST SALE,April-22-2024,Townhouse,92 Tuckerman St NW,Washington,DC,20011,555000,3,1.5,Takoma,1612,1597,1948,,344,,Sold,,,https://www.redfin.com/DC/Washington/92-Tuckerman-St-NW-20011/home/10068250,BRIGHT MLS,DCDC2132414,N,Y,38.9678158,-77.0112973
PAST SALE,April-30-2024,Single Family Residential,3147 Tennyson St NW,Washington,DC,20015,1780000,4,3.5,Chevy Chase,3406,5559,1940,,523,,Sold,,,https://www.redfin.com/DC/Washington/3147-Tennyson-St-NW-20015/home/9995442,BRIGHT MLS,DCDC2133376,N,Y,38.9730659,-77.0623829
PAST SALE,May-29-2024,Single Family Residential,3510 Livingston St NW,Washington,DC,20015,1674000,4,3.0,Chevy Chase,3095,6862,1948,,541,,Sold,,,https://www.redfin.com/DC/Washington/3510-Livingston-St-NW-20015/home/9978365,BRIGHT MLS,DCDC2137678,N,Y,38.9629087,-77.0689708
PAST SALE,May-15-2024,Townhouse,605 Tuckerman St NW,Washington,DC,20011,476000,3,1.5,Brightwood,1100,1789,1929,,433,,Sold,,,https://www.redfin.com/DC/Washington/605-Tuckerman-St-NW-20011/home/10054867,BRIGHT MLS,DCDC2136526,N,Y,38.9674831,-77.0215083
PAST SALE,May-7-2024,Single Family Residential,7538 14th St NW,Washington,DC,20012,1387500,4,4.0,Shepherd Park,2644,7150,1932,,525,,Sold,,,https://www.redfin.com/DC/Washington/7538-14th-St-NW-20012/home/10019482,BRIGHT MLS,DCDC2134990,N,Y,38.9816649,-77.033689
PAST SALE,April-26-2024,Single Family Residential,6704 Westmoreland Ave,Takoma Park,MD,20912,938000,3,2.0,TAKOMA PARK,2322,8700,1923,,404,,Sold,,,https://www.redfin.com/MD/Takoma-Park/6704-Westmoreland-Ave-20912/home/10974338,BRIGHT MLS,MDMC2123870,N,Y,38.9715438,-77.0082816
PAST SALE,May-10-2024,Single Family Residential,5475 Nebraska Ave NW,Washington,DC,20015,1305000,3,3.5,Chevy Chase,2504,6615,1938,,521,,Sold,,,https://www.redfin.com/DC/Washington/5475-Nebraska-Ave-NW-20015/home/9980822,BRIGHT MLS,DCDC2135776,N,Y,38.963045,-77.0641141
PAST SALE,April-9-2024,Townhouse,6313 9th St NW,Washington,DC,20011,650000,3,2.0,Brightwood,1515,1500,1926,,429,,Sold,,,https://www.redfin.com/DC/Washington/6313-9th-St-NW-20011/home/10038528,BRIGHT MLS,DCDC2132114,N,Y,38.9668283,-77.0257482
PAST SALE,April-5-2024,Single Family Residential,801 Van Buren St NW,Washington,DC,20012,695000,3,2.0,Brightwood,2363,4221,1933,,294,,Sold,,,https://www.redfin.com/DC/Washington/801-Van-Buren-St-NW-20012/home/10038193,BRIGHT MLS,DCDC2130408,N,Y,38.9700889,-77.0244436
PAST SALE,March-19-2024,Townhouse,7520 12th St NW,Washington,DC,20012,1290000,5,3.5,Shepherd Park,3260,5167,1927,,396,,Sold,,,https://www.redfin.com/DC/Washington/7520-12th-St-NW-20012/home/10036753,BRIGHT MLS,DCDC2127968,N,Y,38.9813327,-77.0281219
PAST SALE,March-21-2024,Single Family Residential,5447 Chevy Chase Pkwy NW,Washington,DC,20015,1460000,3,2.5,Chevy Chase,1990,5494,1929,,734,,Sold,,,https://www.redfin.com/DC/Washington/5447-Chevy-Chase-Pkwy-NW-20015/home/9978432,BRIGHT MLS,DCDC2129008,N,Y,38.9629282,-77.0711447
PAST SALE,May-7-2024,Single Family Residential,6208 32nd St NW,Washington,DC,20015,1298000,3,1.5,Chevy Chase,2009,2585,1938,,646,,Sold,,,https://www.redfin.com/DC/Washington/6208-32nd-St-NW-20015/home/9980224,BRIGHT MLS,DCDC2135132,N,Y,38.9716932,-77.0640989
PAST SALE,April-5-2024,Single Family Residential,523 Fern Pl NW,Washington,DC,20012,843500,4,3.0,Brightwood,1506,10783,1926,,560,,Sold,,,https://www.redfin.com/DC/Washington/523-Fern-Pl-NW-20012/home/10054420,BRIGHT MLS,DCDC2128540,N,Y,38.978547,-77.0208898
PAST SALE,April-5-2024,Single Family Residential,3512 Rittenhouse St NW,Washington,DC,20015,4525000,7,5.0,Chevy Chase,8112,20000,1928,,558,,Sold,,,https://www.redfin.com/DC/Washington/3512-Rittenhouse-St-NW-20015/home/11747400,BRIGHT MLS,DCDC2130176,N,Y,38.9693478,-77.070792
PAST SALE,March-15-2024,Single Family Residential,6133 31st St NW,Washington,DC,20015,1528500,5,4.0,Chevy Chase,3200,5500,1927,,478,,Sold,,,https://www.redfin.com/DC/Washington/6133-31st-St-NW-20015/home/9994578,BRIGHT MLS,DCDC2125464,N,Y,38.9710115,-77.0618655
PAST SALE,May-3-2024,Townhouse,2046 Derby Ridge Ln Unit 3-9,Silver Spring,MD,20910,595000,2,2.5,SADDLE RIDGE CODM,1584,,1985,,376,413,Sold,,,https://www.redfin.com/MD/Silver-Spring/2046-Derby-Ridge-Ln-20910/unit-3-9/home/11127554,BRIGHT MLS,MDMC2126788,N,Y,38.9925311,-77.0455364
PAST SALE,March-28-2024,Single Family Residential,6648 Eastern Ave NW,Washington,DC,20012,675000,3,2.5,Takoma,1760,3664,1955,,384,,Sold,,,https://www.redfin.com/DC/Washington/6648-Eastern-Ave-NW-20012/home/10067765,BRIGHT MLS,DCDC2129174,N,Y,38.9713893,-77.0100296
PAST SALE,April-30-2024,Single Family Residential,1431 Whittier Pl NW,Washington,DC,20012,823500,3,2.5,Brightwood,2120,4671,1948,,388,,Sold,,,https://www.redfin.com/DC/Washington/1431-Whittier-Pl-NW-20012/home/10019033,BRIGHT MLS,DCDC2133726,N,Y,38.9717157,-77.0349405
PAST SALE,May-31-2024,Single Family Residential,3272 Aberfoyle Pl NW,Washington,DC,20015,1900000,4,3.5,Chevy Chase,3835,13206,1949,,495,,Sold,,,https://www.redfin.com/DC/Washington/3272-Aberfoyle-Pl-NW-20015/home/9996023,BRIGHT MLS,DCDC2138410,N,Y,38.9775788,-77.0618117
PAST SALE,April-24-2024,Single Family Residential,6678 32nd St NW,Washington,DC,20015,1465000,4,4.0,Chevy Chase,2700,5460,1940,,543,,Sold,,,https://www.redfin.com/DC/Washington/6678-32nd-St-NW-20015/home/9995689,BRIGHT MLS,DCDC2131872,N,Y,38.9769177,-77.0582401
PAST SALE,May-17-2024,Single Family Residential,615 Oglethorpe St NW,Washington,DC,20011,878939,3,3.0,Brightwood,2233,3665,1930,,394,,Sold,,,https://www.redfin.com/DC/Washington/615-Oglethorpe-St-NW-20011/home/10056075,BRIGHT MLS,DCDC2138254,N,Y,38.9614999,-77.0218465
PAST SALE,April-24-2024,Single Family Residential,217 Quackenbos St NW,Washington,DC,20011,810000,3,3.0,Chillum,2475,8075,1925,,327,,Sold,,,https://www.redfin.com/DC/Washington/217-Quackenbos-St-NW-20011/home/10066913,BRIGHT MLS,DCDC2132990,N,Y,38.9640144,-77.0146622
PAST SALE,March-28-2024,Single Family Residential,3720 Livingston St NW,Washington,DC,20015,1980000,4,3.5,Chevy Chase,3000,6000,1925,,660,,Sold,,,https://www.redfin.com/DC/Washington/3720-Livingston-St-NW-20015/home/9970823,BRIGHT MLS,DCDC2128954,N,Y,38.9628678,-77.0729567
PAST SALE,April-12-2024,Townhouse,731 Oneida Pl NW,Washington,DC,20011,759000,3,2.0,Brightwood,1790,2045,1950,,424,,Sold,,,https://www.redfin.com/DC/Washington/731-Oneida-Pl-NW-20011/home/10052555,BRIGHT MLS,DCDC2132080,N,Y,38.962499,-77.023796
PAST SALE,May-10-2024,Single Family Residential,5440 Nebraska Ave NW,Washington,DC,20015,1300000,4,2.5,Chevy Chase,1729,5000,1926,,752,,Sold,,,https://www.redfin.com/DC/Washington/5440-Nebraska-Ave-NW-20015/home/9980717,BRIGHT MLS,DCDC2128444,N,Y,38.9624947,-77.0652833
PAST SALE,May-28-2024,Single Family Residential,109 Rittenhouse St NW,Washington,DC,20011,625000,3,1.0,Chillum,1335,5348,1936,,468,,Sold,,,https://www.redfin.com/DC/Washington/109-Rittenhouse-St-NW-20011/home/10068357,BRIGHT MLS,DCDC2138120,N,Y,38.9651772,-77.012522
PAST SALE,May-3-2024,Townhouse,720 Sheridan St NW,Washington,DC,20011,685000,3,3.0,Brightwood,1652,1718,1926,,415,,Sold,,,https://www.redfin.com/DC/Washington/720-Sheridan-St-NW-20011/home/10052929,BRIGHT MLS,DCDC2135038,N,Y,38.9659495,-77.0233342
PAST SALE,March-15-2024,Townhouse,1764 E West Hwy,Silver Spring,MD,20910,319500,2,1.0,CHEVY CHASE CREST,750,,1950,,426,425,Sold,,,https://www.redfin.com/MD/Silver-Spring/1764-East-West-Hwy-20910/home/189736127,BRIGHT MLS,MDMC2120028,N,Y,38.9950719,-77.0392603
PAST SALE,June-3-2024,Single Family Residential,6320 Piney Branch Rd NW,Washington,DC,20011,1510000,7,6.0,BRIGHTWOOD,5400,7991,2023,,280,,Sold,,,https://www.redfin.com/DC/Washington/6320-Piney-Branch-Rd-NW-20011/home/177099471,BRIGHT MLS,DCDC2134938,N,Y,38.967014,-77.028702
PAST SALE,April-26-2024,Single Family Residential,4118 Legation St NW,Washington,DC,20015,950000,2,2.0,Chevy Chase,1353,4582,1944,,702,,Sold,,,https://www.redfin.com/DC/Washington/4118-Legation-St-NW-20015/home/9961723,BRIGHT MLS,DCDC2126326,N,Y,38.9618216,-77.0815276
