SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-29-2024,Condo/Co-op,824 Taylor St NE #6,Washington,DC,20017,525000,2,2.0,Brookland,931,,2023,,564,177,Sold,,,https://www.redfin.com/DC/Washington/824-Taylor-St-NE-20017/unit-6/home/189499357,BRIGHT MLS,DCDC2136330,N,Y,38.9409562,-76.9936707
PAST SALE,May-10-2024,Townhouse,775 Kennedy St NE,Washington,DC,20011,665000,4,3.5,Riggs Park,1496,2094,1951,,445,,Sold,,,https://www.redfin.com/DC/Washington/775-Kennedy-St-NE-20011/home/10081840,BRIGHT MLS,DCDC2135116,N,Y,38.9570914,-76.9946648
PAST SALE,April-30-2024,Single Family Residential,1247 Underwood St NW,Washington,DC,20012,1015000,4,3.5,Brightwood,2716,4432,1942,,374,,Sold,,,https://www.redfin.com/DC/Washington/1247-Underwood-St-NW-20012/home/10036348,BRIGHT MLS,DCDC2136630,N,Y,38.9692109,-77.0293151
PAST SALE,April-26-2024,Townhouse,5123 7th St NW,Washington,DC,20011,735000,3,3.5,Petworth,1536,1367,1927,,479,,Sold,,,https://www.redfin.com/DC/Washington/5123-7th-St-NW-20011/home/10057307,BRIGHT MLS,DCDC2133076,N,Y,38.9526585,-77.0218991
PAST SALE,March-8-2024,Townhouse,528 Sheridan St NW,Washington,DC,20011,703000,3,3.5,Brightwood,1481,1734,1928,,475,,Sold,,,https://www.redfin.com/DC/Washington/528-Sheridan-St-NW-20011/home/10055497,BRIGHT MLS,DCDC2127496,N,Y,38.9659624,-77.0210159
PAST SALE,May-3-2024,Townhouse,5121 3rd St NW,Washington,DC,20011,740000,4,3.5,Petworth,1827,1561,1936,,405,,Sold,,,https://www.redfin.com/DC/Washington/5121-3rd-St-NW-20011/home/10065903,BRIGHT MLS,DCDC2135722,N,Y,38.9528962,-77.0156913
PAST SALE,April-18-2024,Townhouse,4963 12th St NE,Washington,DC,20017,615000,3,2.5,Riggs Park,1546,2330,1947,,398,,Sold,,,https://www.redfin.com/DC/Washington/4963-12th-St-NE-20017/home/10089610,BRIGHT MLS,DCDC2134070,N,Y,38.9498704,-76.9903063
PAST SALE,April-22-2024,Townhouse,92 Tuckerman St NW,Washington,DC,20011,555000,3,1.5,Takoma,1612,1597,1948,,344,,Sold,,,https://www.redfin.com/DC/Washington/92-Tuckerman-St-NW-20011/home/10068250,BRIGHT MLS,DCDC2132414,N,Y,38.9678158,-77.0112973
PAST SALE,April-30-2024,Townhouse,4214 12th Pl NE,Washington,DC,20017,930000,4,3.5,Brookland,2318,3328,1926,,401,,Sold,,,https://www.redfin.com/DC/Washington/4214-12th-Pl-NE-20017/home/10090051,BRIGHT MLS,DCDC2134198,N,Y,38.9414244,-76.9895276
PAST SALE,April-9-2024,Townhouse,6313 9th St NW,Washington,DC,20011,650000,3,2.0,Brightwood,1515,1500,1926,,429,,Sold,,,https://www.redfin.com/DC/Washington/6313-9th-St-NW-20011/home/10038528,BRIGHT MLS,DCDC2132114,N,Y,38.9668283,-77.0257482
PAST SALE,April-12-2024,Condo/Co-op,5200 North Capitol St NW #203,Washington,DC,20011,244000,2,1.0,PETWORTH,800,,1940,,305,585,Sold,,,https://www.redfin.com/DC/Washington/5200-N-Capitol-St-NW-20011/unit-203/home/189107319,BRIGHT MLS,DCDC2129630,N,Y,38.9537064,-77.0094129
PAST SALE,May-17-2024,Townhouse,925 Upshur St NE,Washington,DC,20017,760000,3,2.0,Brookland,2986,3200,1930,,255,,Sold,,,https://www.redfin.com/DC/Washington/925-Upshur-St-NE-20017/home/10085931,BRIGHT MLS,DCDC2135988,N,Y,38.9415995,-76.9932311
PAST SALE,May-23-2024,Townhouse,1213 Kennedy St NW,Washington,DC,20011,625000,4,1.5,16th Street Heights,2093,2763,1921,,299,,Sold,,,https://www.redfin.com/DC/Washington/1213-Kennedy-St-NW-20011/home/10035837,BRIGHT MLS,DCDC2135704,N,Y,38.956532,-77.028721
PAST SALE,May-16-2024,Condo/Co-op,738 Longfellow St NW #113,Washington,DC,20011,227500,1,1.0,Petworth,558,,1900,,408,426,Sold,,,https://www.redfin.com/DC/Washington/738-Longfellow-St-NW-20011/unit-113/home/12530560,BRIGHT MLS,DCDC2137636,N,Y,38.957106,-77.0236779
PAST SALE,April-30-2024,Townhouse,6036 Sligo Mill Rd NE,Washington,DC,20011,455000,3,1.0,Takoma,1416,2882,1947,,321,,Sold,,,https://www.redfin.com/DC/Washington/6036-Sligo-Mill-Rd-NE-20011/home/10078835,BRIGHT MLS,DCDC2134100,N,Y,38.9641404,-77.0066169
PAST SALE,May-24-2024,Townhouse,5074 8th St NE,Washington,DC,20017,620000,3,3.0,Riggs Park,1456,2439,1947,,426,,Sold,,,https://www.redfin.com/DC/Washington/5074-8th-St-NE-20017/home/10083921,BRIGHT MLS,DCDC2139774,N,Y,38.951992,-76.9941754
PAST SALE,April-5-2024,Single Family Residential,801 Van Buren St NW,Washington,DC,20012,695000,3,2.0,Brightwood,2363,4221,1933,,294,,Sold,,,https://www.redfin.com/DC/Washington/801-Van-Buren-St-NW-20012/home/10038193,BRIGHT MLS,DCDC2130408,N,Y,38.9700889,-77.0244436
PAST SALE,March-13-2024,Townhouse,1271 Delafield Pl NE,Washington,DC,20017,640000,3,2.5,Riggs Park,1861,2361,1951,,344,,Sold,,,https://www.redfin.com/DC/Washington/1271-Delafield-Pl-NE-20017/home/10093101,BRIGHT MLS,DCDC2127812,N,Y,38.9492437,-76.9870664
PAST SALE,April-26-2024,Single Family Residential,6704 Westmoreland Ave,Takoma Park,MD,20912,938000,3,2.0,TAKOMA PARK,2322,8700,1923,,404,,Sold,,,https://www.redfin.com/MD/Takoma-Park/6704-Westmoreland-Ave-20912/home/10974338,BRIGHT MLS,MDMC2123870,N,Y,38.9715438,-77.0082816
PAST SALE,March-8-2024,Townhouse,624 Madison St NE,Washington,DC,20011,407000,3,1.5,Riggs Park,1504,3293,1951,,271,,Sold,,,https://www.redfin.com/DC/Washington/624-Madison-St-NE-20011/home/10080936,BRIGHT MLS,DCDC2126922,N,Y,38.9581115,-76.9979557
PAST SALE,May-15-2024,Townhouse,605 Tuckerman St NW,Washington,DC,20011,476000,3,1.5,Brightwood,1100,1789,1929,,433,,Sold,,,https://www.redfin.com/DC/Washington/605-Tuckerman-St-NW-20011/home/10054867,BRIGHT MLS,DCDC2136526,N,Y,38.9674831,-77.0215083
PAST SALE,May-8-2024,Townhouse,761 Kennedy St NE,Washington,DC,20011,637500,3,2.5,Riggs Park,1632,2838,1951,,391,,Sold,,,https://www.redfin.com/DC/Washington/761-Kennedy-St-NE-20011/home/10081831,BRIGHT MLS,DCDC2136582,N,Y,38.9571062,-76.9950329
PAST SALE,April-30-2024,Single Family Residential,1431 Whittier Pl NW,Washington,DC,20012,823500,3,2.5,Brightwood,2120,4671,1948,,388,,Sold,,,https://www.redfin.com/DC/Washington/1431-Whittier-Pl-NW-20012/home/10019033,BRIGHT MLS,DCDC2133726,N,Y,38.9717157,-77.0349405
PAST SALE,April-2-2024,Townhouse,811 Kennedy St NE,Washington,DC,20011,549000,3,1.5,Riggs Park,1386,3870,1959,,396,,Sold,,,https://www.redfin.com/DC/Washington/811-Kennedy-St-NE-20011/home/10081922,BRIGHT MLS,DCDC2129688,N,Y,38.9570923,-76.993441
PAST SALE,April-30-2024,Condo/Co-op,5109 2nd St NW #3,Washington,DC,20011,415000,2,2.0,Petworth,833,,1937,,498,273,Sold,,,https://www.redfin.com/DC/Washington/5109-2nd-St-NW-20011/unit-3/home/122184834,BRIGHT MLS,DCDC2134542,N,Y,38.9526462,-77.0132859
PAST SALE,April-26-2024,Townhouse,723 Nicholson St NW,Washington,DC,20011,796000,3,3.5,Brightwood,2002,4468,1939,,398,,Sold,,,https://www.redfin.com/DC/Washington/723-Nicholson-St-NW-20011/home/10052479,BRIGHT MLS,DCDC2133532,N,Y,38.9603489,-77.0234272
PAST SALE,April-18-2024,Condo/Co-op,705 Taylor St NW Unit B,Washington,DC,20011,799900,3,3.5,PETWORTH,1756,,2023,,456,224,Sold,,,https://www.redfin.com/DC/Washington/705-Taylor-St-NW-20011/unit-B/home/189146332,BRIGHT MLS,DCDC2124386,N,Y,38.9410862,-77.0218345
PAST SALE,March-28-2024,Single Family Residential,6648 Eastern Ave NW,Washington,DC,20012,675000,3,2.5,Takoma,1760,3664,1955,,384,,Sold,,,https://www.redfin.com/DC/Washington/6648-Eastern-Ave-NW-20012/home/10067765,BRIGHT MLS,DCDC2129174,N,Y,38.9713893,-77.0100296
PAST SALE,May-3-2024,Single Family Residential,5600 Colorado Ave NW,Washington,DC,20011,1195000,5,4.0,16th Street Heights,3586,3759,1911,,333,,Sold,,,https://www.redfin.com/DC/Washington/5600-Colorado-Ave-NW-20011/home/10024226,BRIGHT MLS,DCDC2135316,N,Y,38.9574401,-77.0326048
PAST SALE,March-22-2024,Condo/Co-op,524 Jefferson St NW #2,Washington,DC,20011,545000,2,2.0,Petworth,1033,,1932,,528,144,Sold,,,https://www.redfin.com/DC/Washington/524-Jefferson-St-NW-20011/unit-2/home/169565177,BRIGHT MLS,DCDC2128350,N,Y,38.9552185,-77.0208847
PAST SALE,May-28-2024,Townhouse,5745 13th St NW,Washington,DC,20011,850000,3,3.0,16th Street Heights,2492,1827,1930,,341,,Sold,,,https://www.redfin.com/DC/Washington/5745-13th-St-NW-20011/home/166630071,BRIGHT MLS,DCDC2139712,N,Y,38.9597708,-77.0293498
PAST SALE,May-17-2024,Single Family Residential,615 Oglethorpe St NW,Washington,DC,20011,878939,3,3.0,Brightwood,2233,3665,1930,,394,,Sold,,,https://www.redfin.com/DC/Washington/615-Oglethorpe-St-NW-20011/home/10056075,BRIGHT MLS,DCDC2138254,N,Y,38.9614999,-77.0218465
PAST SALE,May-3-2024,Townhouse,720 Sheridan St NW,Washington,DC,20011,685000,3,3.0,Brightwood,1652,1718,1926,,415,,Sold,,,https://www.redfin.com/DC/Washington/720-Sheridan-St-NW-20011/home/10052929,BRIGHT MLS,DCDC2135038,N,Y,38.9659495,-77.0233342
PAST SALE,May-28-2024,Single Family Residential,109 Rittenhouse St NW,Washington,DC,20011,625000,3,1.0,Chillum,1335,5348,1936,,468,,Sold,,,https://www.redfin.com/DC/Washington/109-Rittenhouse-St-NW-20011/home/10068357,BRIGHT MLS,DCDC2138120,N,Y,38.9651772,-77.012522
