SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,2705 Arlington Blvd #104,Arlington,VA,22201,328000,1,1.0,,642,,1944,,511,,,,,https://www.redfin.com/VA/Arlington/2705-Arlington-Blvd-22201/unit-104/home/11255822,,,N,Y,38.8742309,-77.0882552
PAST SALE,May-15-2024,Condo/Co-op,1101 S Arlington Ridge Rd #616,Arlington,VA,22202,1800000,3,3.5,THE REPRESENTATV,2512,,1976,,717,1737,Sold,,,https://www.redfin.com/VA/Arlington/1101-S-Arlington-Ridge-Rd-22202/unit-616/home/11274795,BRIGHT MLS,VAAR2042614,N,Y,38.8640956,-77.0654253
PAST SALE,,Single Family Residential,1126 28th St S,Arlington,VA,22206,1100000,1,2.0,,1152,13573,1946,,955,,,,,https://www.redfin.com/VA/Arlington/1126-28th-St-S-22206/home/11277405,,,N,Y,38.8461124,-77.066498
PAST SALE,May-17-2024,Single Family Residential,1006 26th St S,Arlington,VA,22202,900000,3,3.5,AURORA HILLS,1822,5000,1937,,494,,Sold,,,https://www.redfin.com/VA/Arlington/1006-26th-St-S-22202/home/11276977,BRIGHT MLS,VAAR2039014,N,Y,38.8515452,-77.0635204
PAST SALE,May-30-2024,Condo/Co-op,3650 S Glebe Rd #743,Arlington,VA,22202,670000,2,2.0,ECLIPSE ON CENTER PARK,1164,,2007,,576,,Sold,,,https://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-743/home/16896534,BRIGHT MLS,VAAR2044074,N,Y,38.8423747,-77.0507138
PAST SALE,May-15-2024,Single Family Residential,2321 25th St S Unit 2-204,Arlington,VA,22206,469000,2,2.0,ARLINGTON,1056,,2003,,444,611,Sold,,,https://www.redfin.com/VA/Arlington/2321-25th-St-S-22206/unit-2-204/home/11282213,BRIGHT MLS,VAAR2043920,N,Y,38.8476589,-77.0770144
PAST SALE,December-8-2023,Single Family Residential,2712 S Arlington Ridge Rd,Arlington,VA,22202,945000,4,2.0,OAKCREST,1846,9035,1930,,512,,Sold,,,https://www.redfin.com/VA/Arlington/2712-S-Arlington-Ridge-Rd-22202/home/11277395,BRIGHT MLS,VAAR2033616,N,Y,38.8473355,-77.0665668
PAST SALE,,Single Family Residential,1128 28th St S,Arlington,VA,22206,1200000,3,1.0,,1170,12293,1940,,1026,,,,,https://www.redfin.com/VA/Arlington/1128-28th-St-S-22206/home/11277404,,,N,Y,38.8460721,-77.0667223
PAST SALE,,Other,3108 S Hayes St,Arlington,VA,22202,599000,2,2.0,,940,2700,1943,,637,,,,,https://www.redfin.com/VA/Arlington/3108-S-Hayes-St-22202/home/11277485,,,N,Y,38.844667,-77.0592122
PAST SALE,,Single Family Residential,1319 20th St S,Arlington,VA,22202,930000,4,3.0,,1320,5655,1954,,705,,,,,https://www.redfin.com/VA/Arlington/1319-20th-St-S-22202/home/11276622,,,N,Y,38.8557759,-77.0692631
PAST SALE,May-2-2024,Single Family Residential,1723 S Fillmore St,Arlington,VA,22204,900000,3,3.0,JOHNSON'S HILL,2000,7222,1956,,450,,Sold,,,https://www.redfin.com/VA/Arlington/1723-S-Fillmore-St-22204/home/11271131,BRIGHT MLS,VAAR2041834,N,Y,38.8557625,-77.0849277
PAST SALE,April-19-2024,Townhouse,2600 16th St S #738,Arlington,VA,22204,345000,1,1.0,ARL VLG COURTYAR,712,,1939,,485,505,Sold,,,https://www.redfin.com/VA/Arlington/2600-16th-St-S-22204/unit-738/home/11273075,BRIGHT MLS,VAAR2041386,N,Y,38.8572264,-77.0828907
PAST SALE,February-26-2024,Condo/Co-op,1200 S Arlington Ridge Rd #503,Arlington,VA,22202,228500,1,1.0,THE CAVENDISH,724,,1958,,316,774,Sold,,,https://www.redfin.com/VA/Arlington/1200-S-Arlington-Ridge-Rd-22202/unit-503/home/11275332,BRIGHT MLS,VAAR2040034,N,Y,38.8627157,-77.0666642
PAST SALE,March-5-2024,Condo/Co-op,3600 S Glebe Rd Unit 813W,Arlington,VA,22202,474900,1,1.0,ECLIPSE ON CENTER PARK,824,,2006,,576,548,Sold,,,https://www.redfin.com/VA/Arlington/3600-S-Glebe-Rd-22202/unit-813W/home/12042816,BRIGHT MLS,VAAR2039154,N,Y,38.8421491,-77.0516341
PAST SALE,February-5-2024,Townhouse,1021 S Barton St #126,Arlington,VA,22204,327000,1,1.0,ARLINGTON VILLAGE,800,,1939,,409,424,Sold,,,https://www.redfin.com/VA/Arlington/1021-S-Barton-St-22204/unit-126/home/11272376,BRIGHT MLS,VAAR2039044,N,Y,38.8628834,-77.0834048
PAST SALE,May-31-2024,Condo/Co-op,1300 Army Navy Dr #413,Arlington,VA,22202,235000,1,1.0,HORIZON HOUSE,560,,1965,,420,652,Sold,,,https://www.redfin.com/VA/Arlington/1300-Army-Navy-Dr-22202/unit-413/home/11275080,BRIGHT MLS,VAAR2042444,N,Y,38.8634503,-77.0671495
PAST SALE,April-8-2024,Condo/Co-op,1211 S Eads St #1406,Arlington,VA,22202,625000,2,2.0,BELLA VISTA,1153,,1989,,542,843,Sold,,,https://www.redfin.com/VA/Arlington/1211-S-Eads-St-22202/unit-1406/home/11274636,BRIGHT MLS,VAAR2041010,N,Y,38.8619484,-77.052391
PAST SALE,May-29-2024,Townhouse,1401 S Barton St #228,Arlington,VA,22204,365000,1,1.0,ARLINGTON VILLAGE,800,,1939,,456,450,Sold,,,https://www.redfin.com/VA/Arlington/1401-S-Barton-St-22204/unit-228/home/11272478,BRIGHT MLS,VAAR2042446,N,Y,38.8600541,-77.0827599
PAST SALE,April-5-2024,Condo/Co-op,1300 Army Navy Dr #729,Arlington,VA,22202,300000,1,1.0,HORIZON HOUSE,900,,1965,,333,808,Sold,,,https://www.redfin.com/VA/Arlington/1300-Army-Navy-Dr-22202/unit-729/home/11275186,BRIGHT MLS,VAAR2041442,N,Y,38.8634503,-77.0671495
PAST SALE,April-2-2024,Single Family Residential,933 22nd St S,Arlington,VA,22202,1250000,5,3.0,ADDISON HEIGHTS,3032,6600,1940,,412,,Sold,,,https://www.redfin.com/VA/Arlington/933-22nd-St-S-22202/home/11276126,BRIGHT MLS,VAAR2040898,N,Y,38.8542367,-77.0628751
PAST SALE,March-13-2024,Condo/Co-op,2503 Arlington Blvd #9,Arlington,VA,22201,330000,1,1.0,CAMBRIDGE COURTS,679,,1943,,486,348,Sold,,,https://www.redfin.com/VA/Arlington/2503-Arlington-Blvd-22201/unit-9/home/11255727,BRIGHT MLS,VAAR2040388,N,Y,38.8746417,-77.0866069
PAST SALE,April-26-2024,Single Family Residential,762 26th Pl S,Arlington,VA,22202,2300000,5,5.0,AURORA HILLS,4380,7150,1951,,525,,Sold,,,https://www.redfin.com/VA/Arlington/762-26th-Pl-S-22202/home/11277579,BRIGHT MLS,VAAR2040338,N,Y,38.8494965,-77.0583148
PAST SALE,April-15-2024,Townhouse,1300 S Barton St #333,Arlington,VA,22204,372000,1,1.0,ARLINGTON VILLAGE,840,,1939,,443,463,Sold,,,https://www.redfin.com/VA/Arlington/1300-S-Barton-St-22204/unit-333/home/11272907,BRIGHT MLS,VAAR2041336,N,Y,38.8604813,-77.0832924
PAST SALE,March-29-2024,Townhouse,3031 22nd St S,Arlington,VA,22204,723500,3,2.5,MILESTONE,1332,608,1993,,543,148,Sold,,,https://www.redfin.com/VA/Arlington/3031-22nd-St-S-22204/home/11271980,BRIGHT MLS,VAAR2040524,N,Y,38.8502698,-77.0844371
PAST SALE,January-11-2024,Townhouse,1510 S Edgewood St #544,Arlington,VA,22204,450000,2,1.0,ARLINGTON VILLAGE,994,,1939,,453,527,Sold,,,https://www.redfin.com/VA/Arlington/1510-S-Edgewood-St-22204/unit-544/home/11273421,BRIGHT MLS,VAAR2038290,N,Y,38.85773,-77.085105
PAST SALE,February-28-2024,Townhouse,2601 16th St S #617,Arlington,VA,22204,350000,1,1.0,ARLINGTON VILLAGE,800,,1939,,438,442,Sold,,,https://www.redfin.com/VA/Arlington/2601-16th-St-S-22204/unit-617/home/11273359,BRIGHT MLS,VAAR2039874,N,Y,38.8578956,-77.0831941
PAST SALE,May-2-2024,Townhouse,1600 S Barton St #746,Arlington,VA,22204,350000,2,1.0,ARLINGTON VILLAGE,840,,1939,,417,463,Sold,,,https://www.redfin.com/VA/Arlington/1600-S-Barton-St-22204/unit-746/home/11273085,BRIGHT MLS,VAAR2041708,N,Y,38.8574005,-77.0821059
PAST SALE,April-19-2024,Condo/Co-op,1101 S Arlington Ridge Rd #412,Arlington,VA,22202,575000,2,2.5,THE REPRESENTATV,1594,,1976,,361,1099,Sold,,,https://www.redfin.com/VA/Arlington/1101-S-Arlington-Ridge-Rd-22202/unit-412/home/11274757,BRIGHT MLS,VAAR2042126,N,Y,38.8640956,-77.0654253
PAST SALE,March-13-2024,Townhouse,2107 27th St S,Arlington,VA,22206,629900,3,2.0,LONGBRANCH PARK,1335,3100,1941,,472,,Sold,,,https://www.redfin.com/VA/Arlington/2107-27th-St-S-22206/home/11277858,BRIGHT MLS,VAAR2040464,N,Y,38.8462314,-77.074232
PAST SALE,April-22-2024,Condo/Co-op,2705 Arlington Blvd N #201,Arlington,VA,22201,328000,1,1.0,CAMBRIDGE COURTS,642,,1944,,511,348,Sold,,,https://www.redfin.com/VA/Arlington/2705-Arlington-Blvd-22201/unit-201/home/167064122,BRIGHT MLS,VAAR2041576,N,Y,38.8745743,-77.0885524
PAST SALE,February-15-2024,Townhouse,3441 Kemper Rd,Arlington,VA,22206,950000,3,3.5,SHIRLINGTON CREST,2496,1406,2011,,381,170,Sold,,,https://www.redfin.com/VA/Arlington/3441-Kemper-Rd-22206/home/28681755,BRIGHT MLS,VAAR2038566,N,Y,38.84586,-77.086847
PAST SALE,April-15-2024,Condo/Co-op,1805 Crystal Dr Unit 906S,Arlington,VA,22202,950000,3,2.0,CRYSTAL PARK -S,1515,,1984,,627,1502,Sold,,,https://www.redfin.com/VA/Arlington/1805-Crystal-Dr-22202/unit-906S/home/11274183,BRIGHT MLS,VAAR2041412,N,Y,38.8565712,-77.0488007
PAST SALE,April-18-2024,Townhouse,2600 13th Rd S #398,Arlington,VA,22204,344000,1,1.0,ARLINGTON VILLAGE,800,,1939,,430,442,Sold,,,https://www.redfin.com/VA/Arlington/2600-13th-Rd-S-22204/unit-398/home/11273188,BRIGHT MLS,VAAR2041376,N,Y,38.859776,-77.083751
PAST SALE,January-5-2024,Townhouse,816 S Ode St S,Arlington,VA,22204,650000,2,2.0,FOXCROFT,992,4400,1938,,655,,Sold,,,https://www.redfin.com/VA/Arlington/816-S-Ode-St-22204/home/11263580,BRIGHT MLS,VAAR2038584,N,Y,38.8678865,-77.0718825
PAST SALE,May-21-2024,Townhouse,1030 S Barton St #275,Arlington,VA,22204,460000,2,1.0,ARLINGTON VILLAGE,994,,1939,,463,548,Sold,,,https://www.redfin.com/VA/Arlington/1030-S-Barton-St-22204/unit-275/home/11272849,BRIGHT MLS,VAAR2042564,N,Y,38.8625435,-77.0839432
PAST SALE,January-31-2024,Single Family Residential,114 N Cleveland St N,Arlington,VA,22201,1056000,3,2.0,CLARENDON,1612,3800,1938,,655,,Sold,,,https://www.redfin.com/VA/Arlington/114-N-Cleveland-St-22201/home/11255560,BRIGHT MLS,VAAR2038878,N,Y,38.8765887,-77.0886236
PAST SALE,May-24-2024,Condo/Co-op,1805 Crystal Dr Unit 317S,Arlington,VA,22202,399000,1,1.0,CRYSTAL PARK -S,855,,1984,,467,836,Sold,,,https://www.redfin.com/VA/Arlington/1805-Crystal-Dr-22202/unit-317S/home/11274087,BRIGHT MLS,VAAR2042766,N,Y,38.8565712,-77.0488007
PAST SALE,May-14-2024,Single Family Residential,2023 S Lowell St,Arlington,VA,22204,675000,3,3.0,NAUCK GREEN VALLEY,1805,4328,1995,,374,,Sold,,,https://www.redfin.com/VA/Arlington/2023-S-Lowell-St-22204/home/11271462,BRIGHT MLS,VAAR2041928,N,Y,38.8505297,-77.0878561
PAST SALE,May-29-2024,Townhouse,1400 S Edgewood St #514,Arlington,VA,22204,366000,1,1.0,ARLINGTON VILLAGE,800,,1939,,458,442,Sold,,,https://www.redfin.com/VA/Arlington/1400-S-Edgewood-St-22204/unit-514/home/11273391,BRIGHT MLS,VAAR2043358,N,Y,38.8590682,-77.0855087
PAST SALE,February-1-2024,Condo/Co-op,1225 Martha Custis Dr #1006,Alexandria,VA,22302,238000,1,1.0,PARC EAST,596,,1980,,399,465,Sold,,,https://www.redfin.com/VA/Alexandria/1225-Martha-Custis-Dr-22302/unit-1006/home/28607295,BRIGHT MLS,VAAX2029118,N,Y,38.8424901,-77.0801082
PAST SALE,February-22-2024,Townhouse,2551 S Kenmore Ct S,Arlington,VA,22206,766150,2,2.5,SHIRLINGTON CREST,1613,871,2009,,475,160,Sold,,,https://www.redfin.com/VA/Arlington/2551-S-Kenmore-Ct-22206/home/28680619,BRIGHT MLS,VAAR2039170,N,Y,38.8455875,-77.0848558
PAST SALE,April-25-2024,Single Family Residential,1721 Army Navy Dr,Arlington,VA,22202,1340500,4,3.5,TOP OF ARL RIDGE ROAD,3748,13199,1968,,358,,Sold,,,https://www.redfin.com/VA/Arlington/1721-Army-Navy-Dr-22202/home/11276638,BRIGHT MLS,VAAR2040670,N,Y,38.859013,-77.0689886
PAST SALE,February-16-2024,Condo/Co-op,1615 S Hayes St #2,Arlington,VA,22202,747500,3,2.5,SOUTHAMPTON,1400,,1980,,534,545,Sold,,,https://www.redfin.com/VA/Arlington/1615-S-Hayes-St-22202/unit-2/home/11275580,BRIGHT MLS,VAAR2039086,N,Y,38.8595259,-77.0587021
PAST SALE,April-26-2024,Single Family Residential,1807 S Arlington Ridge Rd S,Arlington,VA,22202,1375000,4,2.0,TOP OF ARL RIDGE ROAD,2164,13746,1922,,635,,Sold,,,https://www.redfin.com/VA/Arlington/1807-S-Arlington-Ridge-Rd-22202/home/11276595,BRIGHT MLS,VAAR2041194,N,Y,38.8583071,-77.0676947
PAST SALE,February-23-2024,Townhouse,3074 S Glebe Rd,Arlington,VA,22206,810000,3,3.5,ARLINGTON RIDGE TERR,2052,,1990,,395,505,Sold,,,https://www.redfin.com/VA/Arlington/3074-S-Glebe-Rd-22206/home/11277462,BRIGHT MLS,VAAR2039832,N,Y,38.8451111,-77.065167
PAST SALE,February-9-2024,Townhouse,3005 16th Rd S,Arlington,VA,22204,603500,2,2.0,FOXHALL,1248,2500,1947,,484,,Sold,,,https://www.redfin.com/VA/Arlington/3005-16th-Rd-S-22204/home/11273725,BRIGHT MLS,VAAR2038934,N,Y,38.8564074,-77.0868107
PAST SALE,January-30-2024,Single Family Residential,932 20th St S,Arlington,VA,22202,991800,3,2.0,ADDISON HEIGHTS,1678,6000,1950,,591,,Sold,,,https://www.redfin.com/VA/Arlington/932-20th-St-S-22202/home/11276052,BRIGHT MLS,VAAR2038460,N,Y,38.8553898,-77.0628818
PAST SALE,April-9-2024,Single Family Residential,2802 1st Rd N,Arlington,VA,22201,1051000,3,2.0,CLARENDON,1686,6010,1937,,623,,Sold,,,https://www.redfin.com/VA/Arlington/2802-1st-Rd-N-22201/home/11255569,BRIGHT MLS,VAAR2040942,N,Y,38.875674,-77.0889003
PAST SALE,April-1-2024,Condo/Co-op,3600 S Glebe Rd Unit 329W,Arlington,VA,22202,659000,2,2.0,ECLIPSE ON CENTER PARK,1193,,2006,,552,745,Sold,,,https://www.redfin.com/VA/Arlington/3600-S-Glebe-Rd-22202/unit-329W/home/12042638,BRIGHT MLS,VAAR2040560,N,Y,38.8421491,-77.0516341
PAST SALE,March-25-2024,Condo/Co-op,3650 S Glebe Rd #569,Arlington,VA,22202,411000,1,1.0,ECLIPSE ON CENTER PARK,702,,2007,,585,449,Sold,,,https://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-569/home/16896572,BRIGHT MLS,VAAR2040516,N,Y,38.8423747,-77.0507138
PAST SALE,April-19-2024,Townhouse,2334 S Rolfe St,Arlington,VA,22202,985000,4,3.5,FOREST HILLS COMMON,3024,2887,1980,,326,132,Sold,,,https://www.redfin.com/VA/Arlington/2334-S-Rolfe-St-22202/home/11277748,BRIGHT MLS,VAAR2041500,N,Y,38.8519043,-77.0740328
PAST SALE,February-15-2024,Condo/Co-op,1107 S Walter Reed Dr #402,Arlington,VA,22204,650000,2,2.0,COLUMBIA PLACE,1290,,2015,,504,600,Sold,,,https://www.redfin.com/VA/Arlington/1107-S-Walter-Reed-Dr-22204/unit-402/home/101620379,BRIGHT MLS,VAAR2038818,N,Y,38.8613461,-77.0867096
PAST SALE,March-19-2024,Townhouse,932 S Rolfe St,Arlington,VA,22204,725000,2,2.5,COLUMBIA SQUARE,1824,898,1987,,397,90,Sold,,,https://www.redfin.com/VA/Arlington/932-S-Rolfe-St-22204/home/11263394,BRIGHT MLS,VAAR2039482,N,Y,38.8657253,-77.0764241
PAST SALE,March-29-2024,Townhouse,209 S Veitch St,Arlington,VA,22204,636100,3,2.0,FORT CRAIG,1054,2750,1940,,604,,Sold,,,https://www.redfin.com/VA/Arlington/209-S-Veitch-St-22204/home/11262747,BRIGHT MLS,VAAR2040748,N,Y,38.8712005,-77.0823707
PAST SALE,February-12-2024,Condo/Co-op,3650 S Glebe Rd #345,Arlington,VA,22202,485000,1,1.0,ECLIPSE ON CENTER PARK,824,,2007,,589,548,Sold,,,https://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-345/home/16896664,BRIGHT MLS,VAAR2038218,N,Y,38.8423747,-77.0507138
PAST SALE,May-10-2024,Single Family Residential,2902 16th St S,Arlington,VA,22204,926111,4,2.0,ARL VIILAGE/ARL HILLS,1795,5093,1935,,516,,Sold,,,https://www.redfin.com/VA/Arlington/2902-16th-St-S-22204/home/11272336,BRIGHT MLS,VAAR2042460,N,Y,38.8570107,-77.0858328
PAST SALE,December-22-2023,Single Family Residential,2606 S Hayes St S,Arlington,VA,22202,975000,3,3.0,AURORA HILLS,2206,7546,1950,,442,,Sold,,,https://www.redfin.com/VA/Arlington/2606-S-Hayes-St-22202/home/11277287,BRIGHT MLS,VAAR2038018,N,Y,38.8500678,-77.0595149
PAST SALE,March-15-2024,Townhouse,1400 S Barton St S #426,Arlington,VA,22204,460000,2,1.0,ARLINGTON VILLAGE,1086,,1939,,424,599,Sold,,,https://www.redfin.com/VA/Arlington/1400-S-Barton-St-22204/unit-426/home/11273216,BRIGHT MLS,VAAR2039464,N,Y,38.8594834,-77.0831231
PAST SALE,March-4-2024,Single Family Residential,915 20th St S,Arlington,VA,22202,1225000,4,3.0,ADDISON HEIGHTS,2546,5750,1923,,481,,Sold,,,https://www.redfin.com/VA/Arlington/915-20th-St-S-22202/home/11275854,BRIGHT MLS,VAAR2039278,N,Y,38.8557593,-77.0621354
PAST SALE,February-29-2024,Townhouse,1617 S Hayes St #2,Arlington,VA,22202,696000,2,2.5,SOUTHAMPTON,1236,,1979,,563,468,Sold,,,https://www.redfin.com/VA/Arlington/1617-S-Hayes-St-22202/unit-2/home/11275582,BRIGHT MLS,VAAR2040010,N,Y,38.8594858,-77.0587452
PAST SALE,June-4-2024,Townhouse,2634 S Troy St,Arlington,VA,22206,600000,2,1.0,LONGBRANCH PARK,1365,2836,1941,,440,,Sold,,,https://www.redfin.com/VA/Arlington/2634-S-Troy-St-22206/home/11277849,BRIGHT MLS,VAAR2043304,N,Y,38.8469981,-77.0736362
PAST SALE,May-21-2024,Single Family Residential,808 21st St S,Arlington,VA,22202,1850000,5,3.5,ADDISON HEIGHTS,2732,6600,2014,,677,,Sold,,,https://www.redfin.com/VA/Arlington/808-21st-St-S-22202/home/11276142,BRIGHT MLS,VAAR2042224,N,Y,38.8546766,-77.059956
PAST SALE,May-7-2024,Single Family Residential,2815 S Arlington Ridge Rd,Arlington,VA,22202,1175000,4,3.5,OAKCREST,2139,7600,1940,,549,,Sold,,,https://www.redfin.com/VA/Arlington/2815-S-Arlington-Ridge-Rd-22202/home/11277366,BRIGHT MLS,VAAR2040756,N,Y,38.8460481,-77.0649887
PAST SALE,December-29-2023,Condo/Co-op,1301 S Arlington Ridge Rd #802,Arlington,VA,22202,345000,1,1.0,RIDGE HOUSE,902,,1965,,382,669,Sold,,,https://www.redfin.com/VA/Arlington/1301-S-Arlington-Ridge-Rd-22202/unit-802/home/11274976,BRIGHT MLS,VAAR2038438,N,Y,38.8624821,-77.0661115
PAST SALE,April-16-2024,Townhouse,930 S Rolfe St,Arlington,VA,22204,741500,2,2.5,COLUMBIA SQUARE,1584,898,1987,,468,90,Sold,,,https://www.redfin.com/VA/Arlington/930-S-Rolfe-St-22204/home/11263395,BRIGHT MLS,VAAR2041074,N,Y,38.8657291,-77.0763679
PAST SALE,May-6-2024,Condo/Co-op,2904 13th Rd S #301,Arlington,VA,22204,345000,2,1.0,COMMONS OF ARL,875,,1948,,394,485,Sold,,,https://www.redfin.com/VA/Arlington/2904-13th-Rd-S-22204/unit-301/home/171198144,BRIGHT MLS,VAAR2042088,N,Y,38.858789,-77.086248
PAST SALE,May-17-2024,Townhouse,1401 S Barton St #216,Arlington,VA,22204,325000,1,1.0,ARLINGTON VILLAGE,840,,1939,,387,463,Sold,,,https://www.redfin.com/VA/Arlington/1401-S-Barton-St-22204/unit-216/home/11272466,BRIGHT MLS,VAAR2042186,N,Y,38.8600541,-77.0827599
PAST SALE,March-13-2024,Condo/Co-op,1300 S Arlington Ridge Rd #705,Arlington,VA,22202,245000,1,1.0,THE CAVENDISH,728,,1958,,337,774,Sold,,,https://www.redfin.com/VA/Arlington/1300-S-Arlington-Ridge-Rd-22202/unit-705/home/11275467,BRIGHT MLS,VAAR2040228,N,Y,38.8617887,-77.0670146
PAST SALE,May-10-2024,Condo/Co-op,3650 S Glebe Rd #258,Arlington,VA,22202,785000,2,2.0,ECLIPSE ON CENTER PARK,1414,,2006,,555,882,Sold,,,https://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-258/home/16896681,BRIGHT MLS,VAAR2040572,N,Y,38.8423747,-77.0507138
